timestamp,open,high,low,close,volume
2015-09-04,20.0000,20.4989,20.0000,20.0000,213200
2015-09-03,20.0000,20.5000,20.0000,20.0000,111300
2015-09-02,20.0000,20.7500,20.0000,20.0000,15100
2015-09-01,20.0000,21.0000,20.0000,20.0000,15800
2015-08-31,20.7497,21.0000,20.0000,20.7500,86500
2015-08-28,20.0000,20.5000,18.7500,20.0000,725500
2015-08-27,19.9000,20.2500,19.2000,19.9000,53900
2015-08-26,20.0000,20.2500,20.0000,20.0000,268600
2015-08-25,20.0000,20.5000,20.0000,20.0000,201900
2015-08-24,20.0000,20.5000,20.0000,20.0000,5300
2015-08-21,20.7500,21.0000,20.0000,20.7500,1177900
2015-08-20,20.2500,20.7500,20.0000,20.2500,97900
2015-08-19,20.2500,20.5000,20.0000,20.2500,849200
2015-08-18,20.0000,20.5003,20.0000,20.0000,18600
2015-08-17,20.0000,20.5000,20.0000,20.0000,44800
2015-08-14,20.2500,20.5000,20.0000,20.2500,18700
2015-08-13,20.2500,21.0000,20.2500,20.2500,50800
2015-08-12,20.0000,20.7500,20.0000,20.0000,115900
2015-08-11,20.0000,20.7500,20.0000,20.0000,7400
2015-08-10,20.7500,21.0000,20.0000,20.7500,380700
2015-08-07,20.0000,20.0000,20.0000,20.0000,1864400
2015-08-06,19.7999,20.5000,19.6500,19.8000,26000
2015-08-05,20.0000,20.5003,19.5000,20.0000,150200
2015-08-04,20.0000,20.5000,20.0000,20.0000,30900
2015-08-03,20.0000,20.5000,20.0000,20.0000,58400
2015-07-31,20.0000,21.0000,19.5000,20.0000,573400
2015-07-30,19.7000,20.0000,19.5000,19.7000,74000
2015-07-29,19.4500,19.5500,19.3500,19.4500,11300
2015-07-28,19.6000,20.0000,19.2000,19.6000,81900
2015-07-27,19.1500,19.2000,19.1000,19.1500,23000
2015-07-24,19.1000,19.5000,19.0500,19.1000,2700
2015-07-23,19.7500,19.9000,19.6500,19.7500,35900
2015-07-22,19.8000,19.9500,19.0500,19.8000,160000
2015-07-21,20.0000,20.0000,20.0000,20.0000,0
2015-07-20,20.0000,20.7500,19.8000,20.0000,30600
2015-07-17,20.0000,20.5000,19.8000,20.0000,98400
2015-07-16,20.2500,20.7500,20.2500,20.2500,313500
2015-07-15,20.2500,20.5000,20.0000,20.2500,43800
2015-07-14,20.2500,20.5000,20.0000,20.2500,167200
2015-07-13,20.2500,20.5000,20.0000,20.2500,49600
2015-07-10,20.5000,20.5000,20.5000,20.5000,0
2015-07-09,20.5000,20.5000,20.0000,20.5000,2013100
2015-07-08,20.2500,20.7493,20.0000,20.2500,37600
2015-07-07,20.2500,20.5000,19.9990,20.2500,20200
2015-07-06,20.5000,20.9988,20.0000,20.5000,39500
2015-07-02,20.7500,21.2500,19.9500,20.7500,143900
2015-07-01,19.9500,20.2499,19.8500,19.9500,28000
2015-06-30,19.8500,20.5000,19.0500,19.8500,99800
2015-06-29,19.9000,21.0000,19.0000,19.9000,35700
2015-06-26,20.2500,21.0000,20.2500,20.2500,44300
2015-06-25,21.0012,21.5000,20.5000,21.0000,8800
2015-06-24,20.7500,21.5000,20.0000,20.7500,176300
2015-06-23,20.2500,21.0000,20.2500,20.2500,58400
2015-06-22,21.0000,21.7500,20.5000,21.0000,36900
2015-06-19,20.5000,21.0000,20.2500,20.5000,43900
2015-06-18,20.7500,21.0000,20.5000,20.7500,52500
2015-06-17,20.7500,21.0000,20.5000,20.7500,21900
2015-06-16,20.5000,21.0000,20.2500,20.5000,42200
2015-06-15,21.0000,21.7500,20.7500,21.0000,26700
2015-06-12,21.5000,22.0000,21.2518,21.5000,72800
2015-06-11,21.5000,22.0000,21.2500,21.5000,72800
2015-06-10,21.5000,22.0000,21.2500,21.5000,72800
2015-06-09,21.4991,21.7500,21.0000,21.5000,646900
2015-06-08,20.5000,21.5000,20.2500,20.5000,7032900
2015-06-05,21.0000,21.2500,21.0000,21.0000,2433500
2015-06-04,21.0005,21.5000,21.0000,21.0000,59100
2015-06-03,21.0000,21.5000,21.0000,21.0000,228000
2015-06-02,21.2500,21.5000,20.9994,21.2500,261900
2015-06-01,21.2500,21.2500,21.2500,21.2500,0
2015-05-29,21.2500,22.0000,20.7503,21.2500,220000
2015-05-28,20.7500,20.7488,20.7500,20.7500,0
2015-05-27,20.7500,21.2500,20.7500,20.7500,123000
2015-05-26,20.7500,21.2495,20.5000,20.7500,212800
2015-05-22,20.2500,21.0000,20.2500,20.2500,69100
2015-05-21,20.2500,21.2500,20.2500,20.2500,89600
2015-05-20,20.0000,20.7500,19.5000,20.0000,445700
2015-05-19,19.4500,20.5000,19.0000,19.4500,82000
2015-05-18,19.0500,19.0500,19.0500,19.0500,0
2015-05-15,19.0500,19.0500,19.0500,19.0500,0
2015-05-14,19.0500,19.3000,18.1000,19.0500,109800
2015-05-13,19.0000,19.3000,19.0000,19.0000,1905000
2015-05-12,19.0000,19.2000,18.9984,19.0000,3200300
2015-05-11,19.1500,19.5000,19.0000,19.1500,64100
2015-05-08,19.3000,19.5000,19.0000,19.3000,97700
2015-05-07,19.3518,19.5500,19.0500,19.3500,95100
2015-05-06,19.3000,19.5000,18.0006,19.3000,87000
2015-05-05,19.4000,19.6000,19.0000,19.4000,62600
2015-05-04,19.6000,19.6000,19.6000,19.6000,0
2015-05-01,19.6000,19.6000,19.6000,19.6000,0
2015-04-30,19.6000,19.9000,19.5000,19.6000,17500
2015-04-29,19.5500,19.8494,19.5000,19.5500,15800
2015-04-28,19.5500,19.7000,19.5000,19.5500,120100
2015-04-27,19.5000,19.8000,19.2500,19.5000,17100
2015-04-24,19.5500,19.8000,19.4004,19.5500,58700
2015-04-23,19.5000,19.6000,19.2500,19.5000,77400
2015-04-22,19.4000,19.4500,19.2000,19.4000,28700
2015-04-21,19.2500,19.8000,19.0001,19.2500,76600
2015-04-20,19.6000,19.8000,19.5000,19.6000,27200
2015-04-17,19.6000,19.8000,19.5000,19.6000,23200
2015-04-16,19.6500,20.0000,19.5000,19.6500,178400
2015-04-15,19.6000,19.9500,19.6000,19.6000,171200
2015-04-14,19.6000,19.6000,19.6000,19.6000,0
2015-04-13,19.6000,19.7500,19.6000,19.6000,34400
2015-04-10,19.6000,19.7500,19.4000,19.6000,45600
2015-04-09,19.6500,20.0000,19.6000,19.6500,95800
2015-04-08,19.5500,20.0000,19.5000,19.5500,59100
2015-04-07,19.6500,20.5000,19.6000,19.6500,115400
2015-04-06,19.9001,19.9000,19.9000,19.9000,0
2015-04-02,19.8999,19.9000,19.9000,19.9000,0
2015-04-01,19.9000,21.0000,19.8500,19.9000,1033600
2015-03-31,19.8500,19.8500,19.8500,19.8500,0
2015-03-30,19.8500,20.0000,19.5000,19.8500,512400
2015-03-27,19.9500,19.9500,19.9500,19.9500,0
2015-03-26,19.5500,19.5520,19.5500,19.5500,0
2015-03-25,19.2000,19.2000,19.2000,19.2000,0
2015-03-24,19.0500,19.0500,19.0500,19.0500,0
2015-03-23,19.0000,19.0000,19.0000,19.0000,0
2015-03-20,18.8000,18.8000,18.8000,18.8000,0
2015-03-19,18.8500,18.8500,18.8500,18.8500,0
2015-03-18,18.5000,18.5000,18.5000,18.5000,0
2015-03-17,18.9500,18.9500,18.9500,18.9500,0
2015-03-16,19.4000,19.4000,19.4000,19.4000,0
2015-03-13,19.5500,19.5500,19.5512,19.5500,0
2015-03-12,19.5000,19.5000,19.5000,19.5000,0
2015-03-11,19.9000,19.9000,19.9000,19.9000,0
2015-03-10,20.0000,20.0000,20.0000,20.0000,0
2015-03-09,20.0019,20.0000,20.0000,20.0000,0
2015-03-06,19.5500,19.5500,19.5500,19.5500,0
2015-03-05,19.5500,19.5500,19.5500,19.5500,0
2015-03-04,19.5500,19.5500,19.5500,19.5500,0
2015-03-03,19.5500,19.5500,19.5500,19.5500,0
2015-03-02,19.8000,19.8000,19.8000,19.8000,0
2015-02-27,19.8000,19.8000,19.8000,19.8000,0
2015-02-26,19.8000,19.8000,19.8000,19.8000,0
2015-02-25,19.5500,19.5500,19.5500,19.5500,0
2015-02-24,20.5000,20.5000,20.5000,20.5000,0
2015-02-23,20.5000,20.5000,20.5000,20.5000,0
2015-02-20,20.0000,20.0000,20.0000,20.0000,0
2015-02-19,20.0000,20.0000,20.0000,20.0000,0
2015-02-18,19.9000,19.9000,19.9000,19.9000,0
2015-02-17,19.9000,19.9000,19.9000,19.9000,0
2015-02-13,20.5000,20.5000,20.5000,20.5000,0
2015-02-12,20.0000,20.0000,20.0000,20.0000,0
2015-02-11,19.9500,19.9500,19.9500,19.9500,0
2015-02-10,19.8500,19.8496,19.8500,19.8500,0
2015-02-09,19.7500,19.7500,19.7500,19.7500,0
2015-02-06,19.8000,19.8000,19.8018,19.8000,0
2015-02-05,19.9000,19.9000,19.9000,19.9000,0
2015-02-04,20.0000,20.0000,19.9991,20.0000,0
2015-02-03,19.8500,19.8510,19.8500,19.8500,0
2015-02-02,19.9500,19.9500,19.9500,19.9500,0
2015-01-30,20.0000,20.0000,20.0000,20.0000,0
2015-01-29,20.0000,20.0000,20.0000,20.0000,0
2015-01-28,20.7500,20.7500,20.7500,20.7500,0
2015-01-27,19.9500,19.9500,19.9500,19.9500,0
2015-01-26,20.5000,20.5000,20.5000,20.5000,0
2015-01-23,20.5000,20.5000,20.5000,20.5000,0
2015-01-22,20.5000,20.5000,20.5000,20.5000,0
2015-01-21,20.2500,20.2500,20.2502,20.2500,0
2015-01-20,19.9508,19.9500,19.9500,19.9500,0
2015-01-16,20.5000,20.5008,20.5000,20.5000,0
2015-01-15,20.5000,20.5000,20.5000,20.5000,0
2015-01-14,20.5000,20.5000,20.5000,20.5000,0
2015-01-13,20.5000,20.5000,20.5000,20.5000,0
2015-01-12,20.5000,20.5000,20.5000,20.5000,0
2015-01-09,20.5000,20.5000,20.5000,20.5000,0
2015-01-08,21.0000,21.0000,21.0000,21.0000,0
2015-01-07,21.2500,21.2509,21.2500,21.2500,0
2015-01-06,21.7500,21.7500,21.7500,21.7500,0
2015-01-05,21.2500,21.2500,21.2500,21.2500,0
2015-01-02,20.7500,20.7500,20.7500,20.7500,0
2014-12-31,20.5000,20.5000,20.5000,20.5000,0
2014-12-30,20.0000,20.0000,20.0000,20.0000,0
2014-12-29,19.9500,19.9500,19.9508,19.9500,0
2014-12-26,19.7000,19.7000,19.7000,19.7000,0
2014-12-24,19.7000,19.7000,19.7000,19.7000,0
2014-12-23,19.3000,19.3000,19.3000,19.3000,0
2014-12-22,19.2000,19.2000,19.2000,19.2000,0
2014-12-19,18.9000,18.9000,18.9000,18.9000,0
2014-12-18,19.9000,19.9000,19.9000,19.9000,0
2014-12-17,19.9011,19.9000,19.9000,19.9000,0
2014-12-16,20.2500,20.2500,20.2510,20.2500,0
2014-12-15,20.5000,20.5000,20.5000,20.5000,0
2014-12-12,20.5000,20.5000,20.5000,20.5000,0
2014-12-11,20.5000,20.5000,20.4998,20.5000,0
2014-12-10,20.7500,20.7500,20.7500,20.7500,0
2014-12-09,21.0000,21.0000,21.0000,21.0000,0
2014-12-08,21.5000,21.5000,21.5000,21.5000,0
2014-12-05,21.7500,21.7500,21.7500,21.7500,0
2014-12-04,21.7500,21.7500,21.7500,21.7500,0
2014-12-03,21.7500,21.7500,21.7500,21.7500,0
2014-12-02,21.7500,21.7500,21.7507,21.7500,0
2014-12-01,21.7500,21.7500,21.7500,21.7500,0
2014-11-28,21.2500,21.2502,21.2500,21.2500,0
2014-11-26,20.7500,20.7500,20.7500,20.7500,0
2014-11-25,21.0000,21.0000,21.0000,21.0000,0
2014-11-24,21.0000,21.0000,21.0000,21.0000,0
2014-11-21,21.0000,21.0000,21.0000,21.0000,0
2014-11-20,21.0000,21.0000,21.0000,21.0000,0
2014-11-19,21.0000,21.0000,21.0000,21.0000,0
2014-11-18,21.0000,21.0000,21.0000,21.0000,0
2014-11-17,21.0000,21.0000,21.0000,21.0000,0
2014-11-14,21.0000,21.0000,21.0000,21.0000,0
2014-11-13,0.0670,0.0670,0.0670,0.0670,0
2014-11-12,4.9560,4.9560,4.9560,4.9560,3686
2014-11-11,0.3700,0.3700,0.3700,0.3700,0
2014-11-10,0.0750,0.0770,0.0750,0.0770,0
2014-11-07,0.0780,0.0780,0.0770,0.0770,0
2014-11-06,0.0760,0.0780,0.0760,0.0770,0
2014-11-05,5.0090,5.0090,5.0090,5.0090,8500
2014-11-04,0.0850,0.0850,0.0850,0.0850,5350
2014-11-03,0.3500,0.3500,0.3500,0.3500,8885
2014-10-31,0.0670,0.0670,0.0670,0.0670,7550
2014-10-30,0.3500,0.3500,0.3500,0.3500,0
2014-10-29,0.3700,0.3800,0.3700,0.3800,0
2014-10-28,0.0670,0.0670,0.0670,0.0670,0
2014-10-27,0.0670,0.0670,0.0670,0.0670,0
2014-10-24,0.0870,0.0870,0.0800,0.0800,0
2014-10-23,0.0670,0.0670,0.0670,0.0670,3501
2014-10-22,0.3400,0.3400,0.3400,0.3400,13800
2014-10-21,0.0670,0.0670,0.0670,0.0670,0
2014-10-20,0.0670,0.0670,0.0670,0.0670,12200
2014-10-17,0.0670,0.0670,0.0670,0.0670,20000
2014-10-16,0.0900,0.0940,0.0860,0.0900,0
2014-10-15,0.3700,0.3700,0.3700,0.3700,0
2014-10-14,0.1340,0.1340,0.1340,0.1340,0
2014-10-13,4.4761,4.4760,4.2390,4.2390,0
2014-10-10,4.4860,4.4860,4.4860,4.4860,0
2014-10-09,0.1340,0.1340,0.1340,0.1340,18222
2014-10-08,4.5340,4.5340,4.5340,4.5340,0
2014-10-07,0.1340,0.1340,0.1340,0.1340,597228
2014-10-06,0.1340,0.1340,0.1340,0.1340,0
2014-10-03,0.1340,0.1340,0.1340,0.1340,0
2014-10-02,4.5860,4.5864,4.5860,4.5860,6300
2014-10-01,0.1340,0.1340,0.1340,0.1340,0
2014-09-30,4.6587,4.6590,4.6240,4.6240,0
2014-09-29,0.4000,0.4000,0.3900,0.3900,0
2014-09-26,4.9100,4.9100,4.9098,4.9100,749
2014-09-25,0.4000,0.4100,0.4000,0.4100,375
2014-09-24,4.8430,4.8430,4.8430,4.8430,0
2014-09-23,0.0670,0.0670,0.0670,0.0670,0
2014-09-22,0.0670,0.0670,0.0670,0.0670,0
2014-09-19,0.0670,0.0670,0.0670,0.0670,0
2014-09-18,0.0670,0.0670,0.0670,0.0670,833873
2014-09-17,4.8930,4.8930,4.8930,4.8930,205820
2014-09-16,0.0670,0.0670,0.0670,0.0670,0
2014-09-15,0.0670,0.0670,0.0670,0.0670,0
2014-09-12,4.9770,4.9770,4.9770,4.9770,0
2014-09-11,5.0130,5.0130,5.0133,5.0130,0
2014-09-10,0.3800,0.3800,0.3800,0.3800,0
2014-09-09,0.0670,0.0670,0.0670,0.0670,49856
2014-09-08,0.1200,0.1250,0.1200,0.1200,79000
2014-09-05,0.1340,0.1340,0.1340,0.1340,0
2014-09-04,0.1340,0.1340,0.1340,0.1340,0
2014-09-03,0.3800,0.3800,0.3800,0.3800,174
2014-09-02,0.3600,0.3700,0.3600,0.3700,0
2014-08-29,0.1340,0.1340,0.1340,0.1340,0
2014-08-28,4.8680,4.8680,4.8680,4.8680,749
2014-08-27,0.1340,0.1340,0.1340,0.1340,0
2014-08-26,0.1150,0.1200,0.1150,0.1200,0
2014-08-25,0.1340,0.1340,0.1340,0.1340,180
2014-08-22,0.1340,0.1340,0.1340,0.1340,0
2014-08-21,0.1340,0.1340,0.1340,0.1340,33000
2014-08-20,0.1340,0.1340,0.1340,0.1340,0
2014-08-19,0.1340,0.1340,0.1340,0.1340,1720
2014-08-18,0.1150,0.1150,0.1150,0.1150,0
2014-08-15,0.1340,0.1340,0.1340,0.1340,749
2014-08-14,0.1340,0.1340,0.1340,0.1340,0
2014-08-13,0.1100,0.1250,0.1100,0.1250,11320
2014-08-12,0.1340,0.1340,0.1340,0.1340,0
2014-08-11,0.1120,0.1130,0.1100,0.1100,1851
2014-08-08,0.1340,0.1340,0.1340,0.1340,0
2014-08-07,0.1150,0.1200,0.1150,0.1150,0
2014-08-06,0.1150,0.1200,0.1150,0.1150,0
2014-08-05,4.6641,4.6640,4.6640,4.6640,58967
2014-08-04,0.3300,0.3300,0.3300,0.3300,32903
2014-08-01,0.1340,0.1340,0.1340,0.1340,22316
2014-07-31,4.7490,4.7490,4.7490,4.7490,476899
2014-07-30,4.7920,4.7920,4.7920,4.7920,324693
2014-07-29,0.3000,0.3300,0.3000,0.3300,0
2014-07-28,0.3200,0.3300,0.3200,0.3300,0
2014-07-25,0.1340,0.1340,0.1340,0.1340,3371
2014-07-24,0.1340,0.1340,0.1340,0.1340,3850
2014-07-23,0.1200,0.1250,0.1200,0.1250,323716
2014-07-22,0.1340,0.1340,0.1340,0.1340,0
2014-07-21,0.3400,0.3400,0.3400,0.3400,0
2014-07-18,0.1340,0.1340,0.1340,0.1340,0
2014-07-17,0.1340,0.1340,0.1340,0.1340,749
2014-07-16,4.8650,4.8650,4.8650,4.8650,32300
2014-07-15,0.0670,0.0670,0.0670,0.0670,0
2014-07-14,0.0670,0.0670,0.0670,0.0670,0
2014-07-11,0.0670,0.0670,0.0670,0.0670,1545
2014-07-10,0.4000,0.4000,0.3900,0.3900,0
2014-07-09,0.4000,0.4000,0.4000,0.4000,0
2014-07-08,0.0670,0.0670,0.0670,0.0670,0
2014-07-07,0.1400,0.1400,0.1400,0.1400,36000
2014-07-03,0.1450,0.1450,0.1400,0.1400,0
2014-07-02,0.0670,0.0670,0.0670,0.0670,1000
2014-07-01,0.1400,0.1400,0.1400,0.1400,0
2014-06-30,0.1400,0.1500,0.1350,0.1350,0
2014-06-27,0.0670,0.0670,0.0670,0.0670,0
2014-06-26,0.1550,0.1550,0.1400,0.1400,457440
2014-06-25,0.1550,0.1550,0.1450,0.1450,0
2014-06-24,0.0670,0.0670,0.0670,0.0670,291
2014-06-23,0.4700,0.4700,0.4600,0.4600,0
2014-06-20,0.1340,0.1340,0.1340,0.1340,0
2014-06-19,0.4600,0.4600,0.4600,0.4600,1545
2014-06-18,0.1600,0.1650,0.1550,0.1600,0
2014-06-17,0.1700,0.1700,0.1600,0.1650,0
2014-06-16,0.1550,0.1650,0.1550,0.1650,656088
2014-06-13,0.1340,0.1340,0.1340,0.1340,13483
2014-06-12,0.0670,0.0670,0.0670,0.0670,571803
2014-06-11,0.0670,0.0670,0.0670,0.0670,0
2014-06-10,0.0667,0.0667,0.0667,0.0667,0
2014-06-09,0.0670,0.0670,0.0670,0.0670,0
2014-06-06,0.1300,0.1300,0.1300,0.1300,49292
2014-06-05,0.1340,0.1340,0.1340,0.1340,0
2014-06-04,0.1340,0.1340,0.1340,0.1340,0
2014-06-03,0.1335,0.1335,0.1335,0.1335,0
2014-06-02,0.1340,0.1340,0.1340,0.1340,2697
2014-05-30,0.1340,0.1340,0.1340,0.1340,0
2014-05-29,0.1450,0.1500,0.1400,0.1400,9430
2014-05-28,0.2000,0.2000,0.2000,0.2000,0
2014-05-27,0.2000,0.2000,0.2000,0.2000,0
2014-05-23,0.2000,0.2000,0.2000,0.2000,0
2014-05-22,0.2002,0.2002,0.2002,0.2002,0
2014-05-21,0.3600,0.3600,0.3600,0.3600,300
2014-05-20,0.2000,0.2000,0.2000,0.2000,0
2014-05-19,0.2000,0.2000,0.2000,0.2000,0
2014-05-16,0.2000,0.2000,0.2000,0.2000,9438
2014-05-15,0.1340,0.2000,0.1340,0.1340,39925
2014-05-14,0.1340,0.1340,0.1340,0.1340,7200
2014-05-13,0.3600,0.3600,0.3600,0.3600,7491
2014-05-12,0.2000,0.2000,0.2000,0.2000,0
2014-05-09,0.2000,0.2000,0.2000,0.2000,0
2014-05-08,0.2000,0.2000,0.2000,0.2000,5650
2014-05-07,0.2000,0.2000,0.2000,0.2000,0
2014-05-06,0.2000,0.2000,0.2000,0.2000,6500
2014-05-05,0.2000,0.2000,0.2000,0.2000,0
2014-05-02,0.2000,0.2000,0.2000,0.2000,0
2014-05-01,0.2000,0.2000,0.2000,0.2000,0
2014-04-30,0.2000,0.2000,0.2000,0.2000,9000
2014-04-29,0.2000,0.2000,0.2000,0.2000,9213
2014-04-28,0.1400,0.1400,0.1400,0.1400,0
2014-04-25,0.1400,0.1400,0.1400,0.1400,3100
2014-04-24,0.1450,0.1450,0.1400,0.1400,0
2014-04-23,0.1340,0.1340,0.1340,0.1340,10500
2014-04-22,0.1340,0.1340,0.1340,0.1340,0
2014-04-21,0.1340,0.1340,0.1340,0.1340,0
2014-04-17,0.1450,0.1450,0.1300,0.1400,3296
2014-04-16,0.1340,0.1340,0.1340,0.1340,0
2014-04-15,0.1500,0.1500,0.1500,0.1500,1798
2014-04-14,0.2000,0.2000,0.2000,0.2000,0
2014-04-11,0.1500,0.1550,0.1450,0.1550,0
2014-04-10,0.1550,0.1550,0.1500,0.1500,0
2014-04-09,0.1500,0.1550,0.1500,0.1550,1498
2014-04-08,0.2000,0.2000,0.2000,0.2000,11255
2014-04-07,0.1550,0.1550,0.1500,0.1500,24500
2014-04-04,0.1500,0.1550,0.1450,0.1550,15900
2014-04-03,0.2000,0.2000,0.2000,0.2000,36367
2014-04-02,0.2000,0.2000,0.2000,0.2000,13109
2014-04-01,0.2000,0.2000,0.2000,0.2000,749
2014-03-31,0.2000,0.2000,0.2000,0.2000,0
2014-03-28,0.1450,0.1600,0.1450,0.1550,4750
2014-03-27,0.2000,0.2000,0.2000,0.2000,0
2014-03-26,0.2670,0.2670,0.2000,0.2000,9363
2014-03-25,0.2670,0.2670,0.2670,0.2670,0
2014-03-24,0.1450,0.1450,0.1400,0.1450,4345
2014-03-21,0.2000,0.3340,0.2000,0.3340,43670
2014-03-20,0.1500,0.1550,0.1500,0.1500,18084
2014-03-19,0.1550,0.1600,0.1300,0.1500,12622
2014-03-18,0.1600,0.1600,0.1550,0.1550,202876
2014-03-17,0.1600,0.1600,0.1600,0.1600,1498
2014-03-14,0.0670,0.0670,0.0670,0.0670,0
2014-03-13,0.0670,0.0670,0.0670,0.0670,0
2014-03-12,0.1650,0.1700,0.1650,0.1650,0
2014-03-11,0.1700,0.1700,0.1650,0.1650,0
2014-03-10,0.0670,0.0670,0.0670,0.0670,4783
2014-03-07,0.1750,0.1750,0.1700,0.1700,749
2014-03-06,0.1700,0.1750,0.1650,0.1700,2000
2014-03-05,0.1700,0.1750,0.1650,0.1700,9020
2014-03-04,0.0670,0.0670,0.0670,0.0670,1124
2014-03-03,0.0670,0.0670,0.0670,0.0670,0
2014-02-28,0.0670,0.0670,0.0670,0.0670,0
2014-02-27,0.0670,0.0670,0.0670,0.0670,833531
2014-02-26,0.0670,0.0670,0.0670,0.0670,0
2014-02-25,0.1900,0.1950,0.1850,0.1850,2000
2014-02-24,0.0670,0.0670,0.0670,0.0670,3050
2014-02-21,0.0670,0.0670,0.0670,0.0670,0
2014-02-20,0.0670,0.0670,0.0670,0.0670,749
2014-02-19,0.0670,0.0670,0.0670,0.0670,0
2014-02-18,0.1900,0.1900,0.1800,0.1800,0
2014-02-14,0.0670,0.0670,0.0670,0.0670,7136
2014-02-13,0.0670,0.0670,0.0670,0.0670,0
2014-02-12,0.1750,0.1750,0.1700,0.1700,0
2014-02-11,0.0670,0.0670,0.0670,0.0670,2076
2014-02-10,0.0670,0.0670,0.0670,0.0670,0
2014-02-07,0.0670,0.0670,0.0670,0.0670,12250
2014-02-06,0.1650,0.1700,0.1600,0.1600,0
2014-02-05,0.1650,0.1650,0.1550,0.1550,124869
2014-02-04,0.1340,0.1340,0.1340,0.1340,0
2014-02-03,0.1340,0.1340,0.1340,0.1340,0
2014-01-31,0.1340,0.1340,0.1340,0.1340,5822
2014-01-30,0.1340,0.1340,0.1340,0.1340,0
2014-01-29,0.1700,0.1800,0.1700,0.1800,187
2014-01-28,0.1340,0.1340,0.1340,0.1340,0
2014-01-27,0.1650,0.1650,0.1650,0.1650,0
2014-01-24,0.1340,0.1340,0.1340,0.1340,0
2014-01-23,0.1650,0.1800,0.1650,0.1750,18312
2014-01-22,0.1340,0.1340,0.1340,0.1340,0
2014-01-21,0.1340,0.1340,0.1340,0.1340,24600
2014-01-17,0.1300,0.1350,0.1300,0.1350,0
2014-01-16,0.1200,0.1250,0.1200,0.1250,2550
2014-01-15,0.1200,0.1200,0.1150,0.1150,787
2014-01-14,0.1340,0.1340,0.1340,0.1340,0
2014-01-13,0.1200,0.1200,0.1200,0.1200,55000
2014-01-10,0.1100,0.1200,0.1100,0.1200,0
2014-01-09,0.1200,0.1200,0.1150,0.1150,0
2014-01-08,0.1340,0.1340,0.1340,0.1340,0
2014-01-07,0.1300,0.1300,0.1200,0.1200,0
2014-01-06,0.1340,0.1340,0.1340,0.1340,0
2014-01-03,0.1300,0.1350,0.1250,0.1300,0
2014-01-02,0.1200,0.1220,0.1200,0.1200,0
2013-12-31,0.1340,0.1340,0.1340,0.1340,16479
2013-12-30,0.1150,0.1150,0.1100,0.1150,0
2013-12-27,0.0670,0.0670,0.0670,0.0670,11537
2013-12-26,0.1100,0.1100,0.1100,0.1100,0
2013-12-24,0.1050,0.1100,0.1050,0.1100,749
2013-12-23,0.1050,0.1050,0.0990,0.1050,3820
2013-12-20,0.0670,0.0670,0.0670,0.0670,0
2013-12-19,0.0670,0.0670,0.0670,0.0670,31470
2013-12-18,0.1100,0.1100,0.1100,0.1100,0
2013-12-17,0.0670,0.0670,0.0670,0.0670,0
2013-12-16,0.0670,0.0670,0.0670,0.0670,7700
2013-12-13,0.0670,0.0670,0.0670,0.0670,3200
2013-12-12,0.0670,0.0670,0.0670,0.0670,1498
2013-12-11,0.0670,0.0670,0.0670,0.0670,0
2013-12-10,0.7900,0.8500,0.7900,0.8500,9815
2013-12-09,0.0670,0.0670,0.0670,0.0670,225
2013-12-06,1.0000,0.9999,1.0000,1.0000,0
2013-12-05,0.0670,0.0670,0.0670,0.0670,0
2013-12-04,0.0670,0.0670,0.0670,0.0670,0
2013-12-03,1.2000,1.2000,1.2000,1.2000,21076
2013-12-02,1.0100,1.0300,1.0100,1.0300,45071
2013-11-29,0.1340,0.1340,0.1340,0.1340,0
2013-11-27,0.8500,0.8500,0.8500,0.8500,30085
2013-11-26,0.6800,0.6800,0.6800,0.6800,42591
2013-11-25,0.1340,0.1340,0.1340,0.1340,0
2013-11-22,0.1340,0.1340,0.1340,0.1340,7491
2013-11-21,0.1340,0.1340,0.1340,0.1340,999
2013-11-20,1.6700,1.6700,1.6700,1.6700,0
2013-11-19,0.1340,0.1340,0.1340,0.1340,0
2013-11-18,0.1340,0.1340,0.1340,0.1340,0
2013-11-15,0.1340,0.1340,0.1340,0.1340,0
2013-11-14,0.0670,0.1340,0.0670,0.1340,3258
2013-11-13,0.9000,0.9800,0.9000,0.9800,26851
2013-11-12,0.2000,0.2000,0.2000,0.2000,0
2013-11-11,0.2000,0.2000,0.2000,0.2000,749
2013-11-08,0.1340,0.1340,0.1340,0.1340,749
2013-11-07,0.1340,0.1340,0.1340,0.1340,3521
2013-11-06,0.1340,0.1340,0.1340,0.1340,2622
2013-11-05,0.1340,0.1340,0.1340,0.1340,0
2013-11-04,0.3800,0.3800,0.3800,0.3800,0
2013-11-01,0.1340,0.1340,0.1340,0.1340,0
2013-10-31,0.1340,0.1340,0.1340,0.1340,0
2013-10-30,0.1340,0.1340,0.1340,0.1340,0
2013-10-29,0.2600,0.2800,0.2600,0.2800,10907
2013-10-28,0.2000,0.2000,0.1340,0.1340,5853
2013-10-25,0.2000,0.2000,0.2000,0.2000,824
2013-10-24,0.2900,0.2900,0.2900,0.2900,12345
2013-10-23,0.2800,0.2800,0.2800,0.2800,3841
2013-10-22,0.2500,0.2500,0.2500,0.2500,1520
2013-10-21,0.2000,0.2000,0.1340,0.1340,6667
2013-10-18,0.2000,0.2000,0.2000,0.2000,9139
